"feature","factor","value","view","rank","factor_var_pct_exp","group"
"ZKSCAN5","Factor8",-0.159892380237579,"Transcriptomics",385,4.75974678993225,"ADUEndur"
"CASQ2","Factor9",0.0249853897839785,"Transcriptomics",385,0.383979082107544,"ADUEndur"
"ENSG00000278330.1","Factor10",-0.123131766915321,"Transcriptomics",385,2.91973352432251,"ADUEndur"
"MYLK2_S120s","Factor1",0.0874929204583168,"Phosphoproteomics",386,2.92626619338989,"ADUEndur"
"PHKA1_S7s","Factor2",-0.264515846967697,"Phosphoproteomics",386,10.2646052837372,"ADUEndur"
"CLASP1_T769t","Factor3",0.0133849028497934,"Phosphoproteomics",386,0.259184837341309,"ADUEndur"
"TTN_T35269t","Factor4",0.101344332098961,"Phosphoproteomics",386,3.42494249343872,"ADUEndur"
"ALDOA_S100s","Factor5",-0.0165067967027426,"Phosphoproteomics",386,0.316339731216431,"ADUEndur"
"STRIP1_S335s","Factor6",0.139892175793648,"Phosphoproteomics",386,4.47434186935425,"ADUEndur"
"JPH1_T461tS465s","Factor7",0.0170416049659252,"Phosphoproteomics",386,0.300192832946777,"ADUEndur"
"MYH1_T218t","Factor8",0.00720078591257334,"Phosphoproteomics",386,0.115525722503662,"ADUEndur"
"PEBP1_T101t","Factor9",-0.11719972640276,"Phosphoproteomics",386,4.33470010757446,"ADUEndur"
"LIMCH1_S668s","Factor10",-0.0668497830629349,"Phosphoproteomics",386,1.41361951828003,"ADUEndur"
"FREM2","Factor1",0.180774256587029,"Transcriptomics",386,7.49607086181641,"ADUEndur"
"QRICH1","Factor2",0.00344853359274566,"Transcriptomics",386,0.0543713569641113,"ADUEndur"
"SEC14L5","Factor3",-0.212428733706474,"Transcriptomics",386,8.80059003829956,"ADUEndur"
"PTER","Factor4",-0.101834878325462,"Transcriptomics",386,3.75827550888062,"ADUEndur"
"NIFK","Factor5",0.192487135529518,"Transcriptomics",386,6.65818452835083,"ADUEndur"
"VRK1","Factor6",-0.094964861869812,"Transcriptomics",386,2.19943523406982,"ADUEndur"
"ANKRD6","Factor7",-0.182378590106964,"Transcriptomics",386,5.63887357711792,"ADUEndur"
"E4F1","Factor8",0.159805536270142,"Transcriptomics",386,4.75974678993225,"ADUEndur"
"GDA","Factor9",-0.0249784868210554,"Transcriptomics",386,0.383979082107544,"ADUEndur"
"PHB2","Factor10",-0.123074531555176,"Transcriptomics",386,2.91973352432251,"ADUEndur"
"STUB1_S23s","Factor1",-0.0874713435769081,"Phosphoproteomics",387,2.92626619338989,"ADUEndur"
"PPP1R3D_S25s","Factor2",0.264404445886612,"Phosphoproteomics",387,10.2646052837372,"ADUEndur"
"MYBPC1_S345s","Factor3",0.0133754275739193,"Phosphoproteomics",387,0.259184837341309,"ADUEndur"
"NQO2_S83s","Factor4",-0.10114324837923,"Phosphoproteomics",387,3.42494249343872,"ADUEndur"
"SYNPO2_S906s","Factor5",-0.0164644252508879,"Phosphoproteomics",387,0.316339731216431,"ADUEndur"
"NDRG2_T330t","Factor6",-0.139611929655075,"Phosphoproteomics",387,4.47434186935425,"ADUEndur"
"VPS50_S15s","Factor7",0.0170219708234072,"Phosphoproteomics",387,0.300192832946777,"ADUEndur"
"HBA1_S132s","Factor8",-0.00716842897236347,"Phosphoproteomics",387,0.115525722503662,"ADUEndur"
"TTN_S9366s","Factor9",-0.117163613438606,"Phosphoproteomics",387,4.33470010757446,"ADUEndur"
"SMIM1_S17s","Factor10",-0.066778689622879,"Phosphoproteomics",387,1.41361951828003,"ADUEndur"
"ENSG00000287878.1","Factor1",0.180494487285614,"Transcriptomics",387,7.49607086181641,"ADUEndur"
"PDIA5","Factor2",0.00343259959481657,"Transcriptomics",387,0.0543713569641113,"ADUEndur"
"PHACTR2","Factor3",-0.211820840835571,"Transcriptomics",387,8.80059003829956,"ADUEndur"
"KTN1","Factor4",0.101648040115833,"Transcriptomics",387,3.75827550888062,"ADUEndur"
"ORAI3","Factor5",0.19158048927784,"Transcriptomics",387,6.65818452835083,"ADUEndur"
"HSPA9","Factor6",0.0949075147509575,"Transcriptomics",387,2.19943523406982,"ADUEndur"
"ESAM","Factor7",-0.182370737195015,"Transcriptomics",387,5.63887357711792,"ADUEndur"
"CPLANE1","Factor8",0.159573912620544,"Transcriptomics",387,4.75974678993225,"ADUEndur"
"FLJ38576","Factor9",-0.0248065330088139,"Transcriptomics",387,0.383979082107544,"ADUEndur"
"BMP1","Factor10",0.122953541576862,"Transcriptomics",387,2.91973352432251,"ADUEndur"
"TTN_S35092s","Factor1",0.0873928070068359,"Phosphoproteomics",388,2.92626619338989,"ADUEndur"
"VASP_S324s","Factor2",-0.263669073581696,"Phosphoproteomics",388,10.2646052837372,"ADUEndur"
"CAMK2G_S341s","Factor3",-0.0133630782365799,"Phosphoproteomics",388,0.259184837341309,"ADUEndur"
"HTATSF1_S702s","Factor4",-0.100959487259388,"Phosphoproteomics",388,3.42494249343872,"ADUEndur"
"SYNPO_S441s","Factor5",-0.0164558533579111,"Phosphoproteomics",388,0.316339731216431,"ADUEndur"
"CDK13_S525s","Factor6",-0.139505460858345,"Phosphoproteomics",388,4.47434186935425,"ADUEndur"
"MYOM2_S1046s","Factor7",-0.0170001685619354,"Phosphoproteomics",388,0.300192832946777,"ADUEndur"
"MYPN_S612s","Factor8",0.00716486014425755,"Phosphoproteomics",388,0.115525722503662,"ADUEndur"
"DYSF_S600s","Factor9",-0.116866454482079,"Phosphoproteomics",388,4.33470010757446,"ADUEndur"
"TFIP11_S210s","Factor10",0.0664702281355858,"Phosphoproteomics",388,1.41361951828003,"ADUEndur"
"RBM26-AS1","Factor1",0.180284142494202,"Transcriptomics",388,7.49607086181641,"ADUEndur"
"SHROOM1","Factor2",-0.00342605914920568,"Transcriptomics",388,0.0543713569641113,"ADUEndur"
"TMOD1","Factor3",0.211732283234596,"Transcriptomics",388,8.80059003829956,"ADUEndur"
"CCDC163","Factor4",-0.101462334394455,"Transcriptomics",388,3.75827550888062,"ADUEndur"
"CNOT11","Factor5",-0.191228985786438,"Transcriptomics",388,6.65818452835083,"ADUEndur"
"GRINA","Factor6",-0.0946545824408531,"Transcriptomics",388,2.19943523406982,"ADUEndur"
"SLC23A2","Factor7",-0.181890919804573,"Transcriptomics",388,5.63887357711792,"ADUEndur"
"MTHFSD","Factor8",-0.159429401159286,"Transcriptomics",388,4.75974678993225,"ADUEndur"
"GMPR2","Factor9",-0.0247277934104204,"Transcriptomics",388,0.383979082107544,"ADUEndur"
"ACIN1","Factor10",0.122928164899349,"Transcriptomics",388,2.91973352432251,"ADUEndur"
"RABL6_S640s","Factor1",-0.086930513381958,"Phosphoproteomics",389,2.92626619338989,"ADUEndur"
"VPS4A_S99s","Factor2",0.263340055942535,"Phosphoproteomics",389,10.2646052837372,"ADUEndur"
"TTN_Y21536y","Factor3",0.01333899050951,"Phosphoproteomics",389,0.259184837341309,"ADUEndur"
"FLNC_S2122s","Factor4",0.100706808269024,"Phosphoproteomics",389,3.42494249343872,"ADUEndur"
"MYH7_T619t","Factor5",0.0164072643965483,"Phosphoproteomics",389,0.316339731216431,"ADUEndur"
"DYSF_S600s","Factor6",0.139493152499199,"Phosphoproteomics",389,4.47434186935425,"ADUEndur"
"TTN_S33388s","Factor7",0.01699423417449,"Phosphoproteomics",389,0.300192832946777,"ADUEndur"
"SLC25A12_S312s","Factor8",-0.00714757014065981,"Phosphoproteomics",389,0.115525722503662,"ADUEndur"
"TTN_T23152t","Factor9",-0.116776026785374,"Phosphoproteomics",389,4.33470010757446,"ADUEndur"
"STK39_T231t","Factor10",0.0662634298205376,"Phosphoproteomics",389,1.41361951828003,"ADUEndur"
"SEPSECS","Factor1",0.179958835244179,"Transcriptomics",389,7.49607086181641,"ADUEndur"
"GDA","Factor2",-0.00342244375497103,"Transcriptomics",389,0.0543713569641113,"ADUEndur"
"SEC61A1","Factor3",0.210856929421425,"Transcriptomics",389,8.80059003829956,"ADUEndur"
"SPOUT1","Factor4",-0.10128179192543,"Transcriptomics",389,3.75827550888062,"ADUEndur"
"PDCD7","Factor5",-0.191087022423744,"Transcriptomics",389,6.65818452835083,"ADUEndur"
"PIH1D1","Factor6",0.0939074531197548,"Transcriptomics",389,2.19943523406982,"ADUEndur"
"ARHGEF7","Factor7",-0.181498050689697,"Transcriptomics",389,5.63887357711792,"ADUEndur"
"FAM135A","Factor8",-0.159330889582634,"Transcriptomics",389,4.75974678993225,"ADUEndur"
"WDR81","Factor9",-0.0246782023459673,"Transcriptomics",389,0.383979082107544,"ADUEndur"
"STX3","Factor10",-0.122682519257069,"Transcriptomics",389,2.91973352432251,"ADUEndur"
"SYNPO2_S890s","Factor1",-0.086698055267334,"Phosphoproteomics",390,2.92626619338989,"ADUEndur"
"RAF1_S621s","Factor2",0.263290792703629,"Phosphoproteomics",390,10.2646052837372,"ADUEndur"
"TTN_T21131t","Factor3",0.0132936527952552,"Phosphoproteomics",390,0.259184837341309,"ADUEndur"
"TTN_Y22149y","Factor4",-0.10038385540247,"Phosphoproteomics",390,3.42494249343872,"ADUEndur"
"MTMR3_S613s","Factor5",0.0163874235004187,"Phosphoproteomics",390,0.316339731216431,"ADUEndur"
"GPI_S74s","Factor6",0.139161139726639,"Phosphoproteomics",390,4.47434186935425,"ADUEndur"
"LRRFIP2_S333s","Factor7",0.0169782377779484,"Phosphoproteomics",390,0.300192832946777,"ADUEndur"
"OBSCN_S5320s","Factor8",0.00713717611506581,"Phosphoproteomics",390,0.115525722503662,"ADUEndur"
"MYBPC2_T569t","Factor9",0.11608999222517,"Phosphoproteomics",390,4.33470010757446,"ADUEndur"
"PSIP1_S118s","Factor10",-0.0661594271659851,"Phosphoproteomics",390,1.41361951828003,"ADUEndur"
"STEEP1","Factor1",0.17980545759201,"Transcriptomics",390,7.49607086181641,"ADUEndur"
"IL17RC","Factor2",-0.00341397011652589,"Transcriptomics",390,0.0543713569641113,"ADUEndur"
"TPRN","Factor3",0.210392981767654,"Transcriptomics",390,8.80059003829956,"ADUEndur"
"HNRNPH3","Factor4",-0.100878849625587,"Transcriptomics",390,3.75827550888062,"ADUEndur"
"ZKSCAN7","Factor5",0.190900191664696,"Transcriptomics",390,6.65818452835083,"ADUEndur"
"METTL21C","Factor6",-0.0938028693199158,"Transcriptomics",390,2.19943523406982,"ADUEndur"
"CBR1","Factor7",0.181389585137367,"Transcriptomics",390,5.63887357711792,"ADUEndur"
"LRPAP1","Factor8",-0.159286096692085,"Transcriptomics",390,4.75974678993225,"ADUEndur"
"PPP1R7","Factor9",0.0245579108595848,"Transcriptomics",390,0.383979082107544,"ADUEndur"
"LONP2","Factor10",0.122171096503735,"Transcriptomics",390,2.91973352432251,"ADUEndur"
"TTN_T12947t","Factor2",0.262794345617294,"Phosphoproteomics",391,10.2646052837372,"ADUEndur"
"MYOM2_T535t","Factor3",0.0132734691724181,"Phosphoproteomics",391,0.259184837341309,"ADUEndur"
"HRC_S119s","Factor4",0.100218020379543,"Phosphoproteomics",391,3.42494249343872,"ADUEndur"
"MYOM1_S539s","Factor5",0.0163789466023445,"Phosphoproteomics",391,0.316339731216431,"ADUEndur"
"NEK3_S355s","Factor6",0.139130190014839,"Phosphoproteomics",391,4.47434186935425,"ADUEndur"
"LMOD1_S508sS516s","Factor7",-0.0169549025595188,"Phosphoproteomics",391,0.300192832946777,"ADUEndur"
"OBSCN_S7327sT7330t","Factor8",0.00712286587804556,"Phosphoproteomics",391,0.115525722503662,"ADUEndur"
"MAPRE2_S188s","Factor9",0.115603886544704,"Phosphoproteomics",391,4.33470010757446,"ADUEndur"
"MYH7_T619t","Factor10",-0.0660070329904556,"Phosphoproteomics",391,1.41361951828003,"ADUEndur"
"MTHFD2","Factor2",-0.00341314892284572,"Transcriptomics",391,0.0543713569641113,"ADUEndur"
"ATP2A2","Factor3",0.210230365395546,"Transcriptomics",391,8.80059003829956,"ADUEndur"
"TATDN2P3","Factor4",0.100577428936958,"Transcriptomics",391,3.75827550888062,"ADUEndur"
"WTAP","Factor5",0.190159991383553,"Transcriptomics",391,6.65818452835083,"ADUEndur"
"FAM98A","Factor6",-0.0933914184570312,"Transcriptomics",391,2.19943523406982,"ADUEndur"
"PITPNM1","Factor7",0.180681452155113,"Transcriptomics",391,5.63887357711792,"ADUEndur"
"DDX24","Factor8",0.158667579293251,"Transcriptomics",391,4.75974678993225,"ADUEndur"
"SYTL4","Factor9",-0.0244812779128551,"Transcriptomics",391,0.383979082107544,"ADUEndur"
"TUBB4B","Factor10",0.121912337839603,"Transcriptomics",391,2.91973352432251,"ADUEndur"
"MYH8_S1553s","Factor1",0.0865243300795555,"Phosphoproteomics",391.5,2.92626619338989,"ADUEndur"
"MYH2_S1556s","Factor1",0.0865243300795555,"Phosphoproteomics",391.5,2.92626619338989,"ADUEndur"
"ENSG00000257379.1","Factor1",0.179185897111893,"Transcriptomics",391.5,7.49607086181641,"ADUEndur"
"STOML1","Factor1",-0.179185897111893,"Transcriptomics",391.5,7.49607086181641,"ADUEndur"
"GSTM2_T67t","Factor2",0.260808765888214,"Phosphoproteomics",392,10.2646052837372,"ADUEndur"
"PLCL1_T93tS95s","Factor3",0.0132725303992629,"Phosphoproteomics",392,0.259184837341309,"ADUEndur"
"MYPN_S609s","Factor4",-0.0998928993940353,"Phosphoproteomics",392,3.42494249343872,"ADUEndur"
"NUCKS1_Y26y","Factor5",-0.016295999288559,"Phosphoproteomics",392,0.316339731216431,"ADUEndur"
"SLC4A1_S349s","Factor6",0.138988599181175,"Phosphoproteomics",392,4.47434186935425,"ADUEndur"
"OBSCN_S7327sT7330t","Factor7",-0.0168458502739668,"Phosphoproteomics",392,0.300192832946777,"ADUEndur"
"HUWE1_S3753s","Factor8",-0.00707526691257954,"Phosphoproteomics",392,0.115525722503662,"ADUEndur"
"TBC1D4_S725s","Factor9",-0.115348182618618,"Phosphoproteomics",392,4.33470010757446,"ADUEndur"
"AFAP1L1_S745s","Factor10",0.0657589808106422,"Phosphoproteomics",392,1.41361951828003,"ADUEndur"
"LRRC37A2","Factor2",-0.00340201146900654,"Transcriptomics",392,0.0543713569641113,"ADUEndur"
"NUDT6","Factor3",-0.210165321826935,"Transcriptomics",392,8.80059003829956,"ADUEndur"
"ATP1A2","Factor4",0.100567437708378,"Transcriptomics",392,3.75827550888062,"ADUEndur"
"PUDP","Factor5",-0.187372982501984,"Transcriptomics",392,6.65818452835083,"ADUEndur"
"RRM1","Factor6",0.0931748300790787,"Transcriptomics",392,2.19943523406982,"ADUEndur"
"NEDD4","Factor7",-0.180518358945847,"Transcriptomics",392,5.63887357711792,"ADUEndur"
"SOCS3","Factor8",0.158493936061859,"Transcriptomics",392,4.75974678993225,"ADUEndur"
"SLC25A24","Factor9",0.024469206109643,"Transcriptomics",392,0.383979082107544,"ADUEndur"
"RIOK3","Factor10",0.121704369783401,"Transcriptomics",392,2.91973352432251,"ADUEndur"
"SYNPO2_T904t","Factor1",0.0865177661180496,"Phosphoproteomics",393,2.92626619338989,"ADUEndur"
"ATXN2L_S111s","Factor2",-0.258975446224213,"Phosphoproteomics",393,10.2646052837372,"ADUEndur"
"TTN_S35066s","Factor3",-0.0132707320153713,"Phosphoproteomics",393,0.259184837341309,"ADUEndur"
"TTN_S7390s","Factor4",-0.0995440855622292,"Phosphoproteomics",393,3.42494249343872,"ADUEndur"
"TTN_S8723s","Factor5",0.0162904113531113,"Phosphoproteomics",393,0.316339731216431,"ADUEndur"
"SELENBP1_S243s","Factor6",0.138696432113647,"Phosphoproteomics",393,4.47434186935425,"ADUEndur"
"NEB_T7894t","Factor7",-0.0167938899248838,"Phosphoproteomics",393,0.300192832946777,"ADUEndur"
"ARHGEF2_S696s","Factor8",0.00703418301418424,"Phosphoproteomics",393,0.115525722503662,"ADUEndur"
"FHL3_T193t","Factor9",-0.114942021667957,"Phosphoproteomics",393,4.33470010757446,"ADUEndur"
"KRI1_S171s","Factor10",-0.0656885951757431,"Phosphoproteomics",393,1.41361951828003,"ADUEndur"
"ATG2B","Factor1",0.17911984026432,"Transcriptomics",393,7.49607086181641,"ADUEndur"
"SLC25A5-AS1","Factor2",-0.0033945869654417,"Transcriptomics",393,0.0543713569641113,"ADUEndur"
"MIEF1","Factor3",0.209645688533783,"Transcriptomics",393,8.80059003829956,"ADUEndur"
"HERC6","Factor4",-0.100549392402172,"Transcriptomics",393,3.75827550888062,"ADUEndur"
"SIK1","Factor5",0.187052145600319,"Transcriptomics",393,6.65818452835083,"ADUEndur"
"AVEN","Factor6",-0.0929959416389465,"Transcriptomics",393,2.19943523406982,"ADUEndur"
"RAB29","Factor7",-0.180442109704018,"Transcriptomics",393,5.63887357711792,"ADUEndur"
"HCFC2","Factor8",-0.158465206623077,"Transcriptomics",393,4.75974678993225,"ADUEndur"
"SUPT16H","Factor9",-0.0244672894477844,"Transcriptomics",393,0.383979082107544,"ADUEndur"
"SQSTM1","Factor10",0.121609643101692,"Transcriptomics",393,2.91973352432251,"ADUEndur"
"DMD_S3623s","Factor1",0.0861519351601601,"Phosphoproteomics",394,2.92626619338989,"ADUEndur"
"ATXN2L_S559s","Factor2",-0.258342623710632,"Phosphoproteomics",394,10.2646052837372,"ADUEndur"
"AGL_S582s","Factor3",0.0132176578044891,"Phosphoproteomics",394,0.259184837341309,"ADUEndur"
"TBC1D17_S602sS604s","Factor4",0.0993262901902199,"Phosphoproteomics",394,3.42494249343872,"ADUEndur"
"MYL3_Y73y","Factor5",-0.0161517281085253,"Phosphoproteomics",394,0.316339731216431,"ADUEndur"
"LARP1_S517sS521sT526t","Factor6",-0.138482645153999,"Phosphoproteomics",394,4.47434186935425,"ADUEndur"
"MAPRE2_S188s","Factor7",0.0167472306638956,"Phosphoproteomics",394,0.300192832946777,"ADUEndur"
"FLNC_T2184t","Factor8",0.00703134899958968,"Phosphoproteomics",394,0.115525722503662,"ADUEndur"
"FLNC_T2184t","Factor9",0.114854998886585,"Phosphoproteomics",394,4.33470010757446,"ADUEndur"
"SVIL_S270s","Factor10",0.0655904412269592,"Phosphoproteomics",394,1.41361951828003,"ADUEndur"
"TGM1","Factor1",0.178759798407555,"Transcriptomics",394,7.49607086181641,"ADUEndur"
"ENSG00000269374.1","Factor2",-0.00338660762645304,"Transcriptomics",394,0.0543713569641113,"ADUEndur"
"ZMYM3","Factor3",-0.209449678659439,"Transcriptomics",394,8.80059003829956,"ADUEndur"
"KLHL12","Factor4",0.100508324801922,"Transcriptomics",394,3.75827550888062,"ADUEndur"
"PHLDA1","Factor5",0.186569198966026,"Transcriptomics",394,6.65818452835083,"ADUEndur"
"KDM3B","Factor6",-0.0929237753152847,"Transcriptomics",394,2.19943523406982,"ADUEndur"
"SMG7","Factor7",0.179822117090225,"Transcriptomics",394,5.63887357711792,"ADUEndur"
"DIAPH1","Factor8",0.157462149858475,"Transcriptomics",394,4.75974678993225,"ADUEndur"
"CRIM1","Factor9",-0.0243960320949554,"Transcriptomics",394,0.383979082107544,"ADUEndur"
"NMT1","Factor10",0.121503248810768,"Transcriptomics",394,2.91973352432251,"ADUEndur"
"TGFB1I1_S68s","Factor1",0.0859469771385193,"Phosphoproteomics",395,2.92626619338989,"ADUEndur"
"PLPP7_S43s","Factor2",0.258053332567215,"Phosphoproteomics",395,10.2646052837372,"ADUEndur"
"SYNPO2_S890s","Factor3",-0.0132159842178226,"Phosphoproteomics",395,0.259184837341309,"ADUEndur"
"ACTA1_Y200y","Factor4",-0.0989154949784279,"Phosphoproteomics",395,3.42494249343872,"ADUEndur"
"TTN_Y29614y","Factor5",0.0161361247301102,"Phosphoproteomics",395,0.316339731216431,"ADUEndur"
"PLEC_S4386sS4390s","Factor6",0.138400495052338,"Phosphoproteomics",395,4.47434186935425,"ADUEndur"
"STARD13_S589s","Factor7",-0.0166572742164135,"Phosphoproteomics",395,0.300192832946777,"ADUEndur"
"TTN_T24519t","Factor8",-0.00702596688643098,"Phosphoproteomics",395,0.115525722503662,"ADUEndur"
"HTATSF1_S498s","Factor9",-0.114479899406433,"Phosphoproteomics",395,4.33470010757446,"ADUEndur"
"NEB_S4156s","Factor10",-0.0654654130339622,"Phosphoproteomics",395,1.41361951828003,"ADUEndur"
"IFT74","Factor1",-0.178530991077423,"Transcriptomics",395,7.49607086181641,"ADUEndur"
"APEH","Factor2",0.00337733281776309,"Transcriptomics",395,0.0543713569641113,"ADUEndur"
"ABL1","Factor3",0.208764582872391,"Transcriptomics",395,8.80059003829956,"ADUEndur"
"CARS2","Factor4",-0.100311696529388,"Transcriptomics",395,3.75827550888062,"ADUEndur"
"TM4SF19","Factor5",0.186341300606728,"Transcriptomics",395,6.65818452835083,"ADUEndur"
"RBM8A","Factor6",0.0926339849829674,"Transcriptomics",395,2.19943523406982,"ADUEndur"
"LINC01719","Factor7",0.179717391729355,"Transcriptomics",395,5.63887357711792,"ADUEndur"
"VPS37C","Factor8",0.157012790441513,"Transcriptomics",395,4.75974678993225,"ADUEndur"
"HEBP1","Factor9",-0.024348234757781,"Transcriptomics",395,0.383979082107544,"ADUEndur"
"EIF2B1","Factor10",0.121463663876057,"Transcriptomics",395,2.91973352432251,"ADUEndur"
"SCAF1_S239s","Factor1",0.085944339632988,"Phosphoproteomics",396,2.92626619338989,"ADUEndur"
"OBSCN_S7327sT7330t","Factor2",-0.256761014461517,"Phosphoproteomics",396,10.2646052837372,"ADUEndur"
"GGCT_S37s","Factor3",0.0132047329097986,"Phosphoproteomics",396,0.259184837341309,"ADUEndur"
"SNTB2_S393s","Factor4",0.0984869077801704,"Phosphoproteomics",396,3.42494249343872,"ADUEndur"
"TPM2_S245s","Factor5",0.0161111243069172,"Phosphoproteomics",396,0.316339731216431,"ADUEndur"
"VIM_S22s","Factor6",0.137837186455727,"Phosphoproteomics",396,4.47434186935425,"ADUEndur"
"NACA_S1022s","Factor7",-0.0165944434702396,"Phosphoproteomics",396,0.300192832946777,"ADUEndur"
"PAPOLG_S525s","Factor8",0.0070233540609479,"Phosphoproteomics",396,0.115525722503662,"ADUEndur"
"STARD13_S589s","Factor9",0.114471241831779,"Phosphoproteomics",396,4.33470010757446,"ADUEndur"
"PRPF4B_S277s","Factor10",-0.0651918277144432,"Phosphoproteomics",396,1.41361951828003,"ADUEndur"
"CCDC18","Factor1",0.178266242146492,"Transcriptomics",396,7.49607086181641,"ADUEndur"
"RNF126","Factor2",-0.00337570207193494,"Transcriptomics",396,0.0543713569641113,"ADUEndur"
"ALDH3B1","Factor3",-0.208706051111221,"Transcriptomics",396,8.80059003829956,"ADUEndur"
"OS9","Factor4",-0.100243680179119,"Transcriptomics",396,3.75827550888062,"ADUEndur"
"KDM2A","Factor5",-0.186321824789047,"Transcriptomics",396,6.65818452835083,"ADUEndur"
"CCDC115","Factor6",-0.0923977270722389,"Transcriptomics",396,2.19943523406982,"ADUEndur"
"SUPT20H","Factor7",-0.179571464657784,"Transcriptomics",396,5.63887357711792,"ADUEndur"
"FYCO1","Factor8",-0.156919687986374,"Transcriptomics",396,4.75974678993225,"ADUEndur"
"DDX54","Factor9",-0.0243239626288414,"Transcriptomics",396,0.383979082107544,"ADUEndur"
"MAPK6","Factor10",-0.121033690869808,"Transcriptomics",396,2.91973352432251,"ADUEndur"
"ATP2A1_T388t","Factor1",-0.0858220458030701,"Phosphoproteomics",397,2.92626619338989,"ADUEndur"
"EEF2K_S470s","Factor2",0.256330013275146,"Phosphoproteomics",397,10.2646052837372,"ADUEndur"
"PNN_S347s","Factor3",-0.0131628783419728,"Phosphoproteomics",397,0.259184837341309,"ADUEndur"
"MYOZ2_S51s","Factor4",-0.0978845655918121,"Phosphoproteomics",397,3.42494249343872,"ADUEndur"
"SNTB2_S222s","Factor5",0.0160952508449554,"Phosphoproteomics",397,0.316339731216431,"ADUEndur"
"ZRANB2_S305sS307s","Factor6",-0.137701570987701,"Phosphoproteomics",397,4.47434186935425,"ADUEndur"
"TNS1_S1124s","Factor7",0.0165764968842268,"Phosphoproteomics",397,0.300192832946777,"ADUEndur"
"SPEG_S537s","Factor8",0.00701339868828654,"Phosphoproteomics",397,0.115525722503662,"ADUEndur"
"STK11_T32t","Factor9",-0.114432975649834,"Phosphoproteomics",397,4.33470010757446,"ADUEndur"
"GTF2F1_T446t","Factor10",0.0651252940297127,"Phosphoproteomics",397,1.41361951828003,"ADUEndur"
"ZNF566-AS1","Factor1",0.176582247018814,"Transcriptomics",397,7.49607086181641,"ADUEndur"
"DTNBP1","Factor2",0.00336631503887475,"Transcriptomics",397,0.0543713569641113,"ADUEndur"
"RAB3GAP2","Factor3",0.208523333072662,"Transcriptomics",397,8.80059003829956,"ADUEndur"
"AAMP","Factor4",-0.100241288542747,"Transcriptomics",397,3.75827550888062,"ADUEndur"
"UPF3A","Factor5",-0.185890004038811,"Transcriptomics",397,6.65818452835083,"ADUEndur"
"MAFF","Factor6",0.0923736542463303,"Transcriptomics",397,2.19943523406982,"ADUEndur"
"RALGAPA1","Factor7",-0.179411754012108,"Transcriptomics",397,5.63887357711792,"ADUEndur"
"LAPTM4B","Factor8",-0.156905367970467,"Transcriptomics",397,4.75974678993225,"ADUEndur"
"CHST15","Factor9",0.0241740681231022,"Transcriptomics",397,0.383979082107544,"ADUEndur"
"ANAPC15","Factor10",-0.121024794876575,"Transcriptomics",397,2.91973352432251,"ADUEndur"
"SYNPO_T512tS514s","Factor1",-0.0854428708553314,"Phosphoproteomics",398,2.92626619338989,"ADUEndur"
"SYNPO2L_S180s","Factor2",0.256259173154831,"Phosphoproteomics",398,10.2646052837372,"ADUEndur"
"TTN_S17794s","Factor3",0.013162580318749,"Phosphoproteomics",398,0.259184837341309,"ADUEndur"
"FLNC_T2184t","Factor4",-0.0978036597371101,"Phosphoproteomics",398,3.42494249343872,"ADUEndur"
"TTN_S23538s","Factor5",-0.016070356592536,"Phosphoproteomics",398,0.316339731216431,"ADUEndur"
"SORBS1_S419s","Factor6",-0.137226924300194,"Phosphoproteomics",398,4.47434186935425,"ADUEndur"
"KANK3_S293s","Factor7",0.0165710356086493,"Phosphoproteomics",398,0.300192832946777,"ADUEndur"
"PKM_S127s","Factor8",-0.00701015582308173,"Phosphoproteomics",398,0.115525722503662,"ADUEndur"
"KANK2_S540s","Factor9",0.114206328988075,"Phosphoproteomics",398,4.33470010757446,"ADUEndur"
"SYNPO2_S770sT774t","Factor10",0.0650698617100716,"Phosphoproteomics",398,1.41361951828003,"ADUEndur"
"ENSG00000260261.2","Factor1",0.176397919654846,"Transcriptomics",398,7.49607086181641,"ADUEndur"
"ELL2","Factor2",0.00335736339911819,"Transcriptomics",398,0.0543713569641113,"ADUEndur"
"IFIT2","Factor3",-0.208066761493683,"Transcriptomics",398,8.80059003829956,"ADUEndur"
"EBPL","Factor4",-0.0996724888682365,"Transcriptomics",398,3.75827550888062,"ADUEndur"
"SOCS3","Factor5",0.185821801424026,"Transcriptomics",398,6.65818452835083,"ADUEndur"
"PRKCA","Factor6",-0.0920058637857437,"Transcriptomics",398,2.19943523406982,"ADUEndur"
"SSTR2","Factor7",-0.179044812917709,"Transcriptomics",398,5.63887357711792,"ADUEndur"
"ENSG00000286190.2","Factor8",0.156708627939224,"Transcriptomics",398,4.75974678993225,"ADUEndur"
"FAM50B","Factor9",-0.0240283235907555,"Transcriptomics",398,0.383979082107544,"ADUEndur"
"POGZ","Factor10",-0.12006214261055,"Transcriptomics",398,2.91973352432251,"ADUEndur"
"FN1_S2384s","Factor1",-0.0853576064109802,"Phosphoproteomics",399,2.92626619338989,"ADUEndur"
"HBB_S73s","Factor2",-0.25616654753685,"Phosphoproteomics",399,10.2646052837372,"ADUEndur"
"GPI_S74s","Factor3",0.013099673204124,"Phosphoproteomics",399,0.259184837341309,"ADUEndur"
"NUCKS1_Y26y","Factor4",-0.097797192633152,"Phosphoproteomics",399,3.42494249343872,"ADUEndur"
